gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1265797878	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:52	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:52		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:38.349Z		
1265797877	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:30	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:30		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:38.134Z		
1265797876	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:49	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:49		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:38.248Z		
1265797875	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:27	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:27		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:35.747Z		
1265797874	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:19	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:19		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:35.646Z		
1265797873	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:9	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:9		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:35.303Z		
1265797872	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:36	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:36		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:36.845Z		
1265797871	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:37	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:37		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:37.736Z		
1265797870	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:21	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:21		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:37.092Z		
1265797869	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:24	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:24		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:37.129Z		
1265797868	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:3	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:3		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:38.563Z		
1265797867	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:48	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:48		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:36.674Z		
1265797866	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:45	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:45		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:38.678Z		
1265797864	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:2	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:2		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:36.577Z		
1265797863	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:35	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:35		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:36.664Z		
1265797860	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:17	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:17		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:36.666Z		
1265797859	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:15	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:15		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:38.256Z		
1265797858	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:29	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:29		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:37.765Z		
1265797857	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:12	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:12		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:39.424Z		
1265797856	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:14	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:14		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:38.030Z		
1265797853	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:26	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:26		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:37.810Z		
1265797852	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:25	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:25		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:38.599Z		
1265797848	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:31	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:31		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:37.632Z		
1265797846	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:16	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:16		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:37.813Z		
1265797845	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:10	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:10		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:38.050Z		
1265797842	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:28	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:28		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:37.874Z		
1265797841	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:22	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:22		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:36.668Z		
1265797837	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:1	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:1		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:38.200Z		
1265797825	fd6c18af-ea6c-4b85-90ca-26dbe0cadec2	UDEA:MONITOREO:2011:ZE:CH:P1:13	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia encephalartoides		SPECIES	Zamia encephalartoides D.W.Stev.	Zamia encephalartoides D.W. Stev.	D.W. Stev.	CO	"""Cañon del Chicamocha, en las veredas Umpala y Chocoa"""	Santander		1	cccff716-2694-4209-9f9e-2f7a484465a0									2011-01-01T00:00:00Z			2011	5284080	5284080	HUMAN_OBSERVATION	Universidad de Antioquia (UdeA)	UDEA	ZE:CH:P1:13		Cristina Lopez-Gallego	2011-12-01T00:00:00Z	CC_BY_4_0		Cristina Lopez-Gallego			2019-09-21T00:35:38.213Z		
1265164837	a46c9bf3-0b1d-4900-967c-da1bd9c3cc32	udla:JBUA:jb169	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia melanorrhachis		SPECIES	Zamia melanorrhachis D.W.Stev.	Zamia melanorrhachis D.W.Stev.	D.W.Stev.	CO	Jardín botánico Uniamazonia	Caquetá		1	256035fe-75ff-4a7c-94bc-86af590c9050	1.605556	-75.61			260.0	20.0							5284163	5284163	LIVING_SPECIMEN	Uniamazonia	JBUA	jb169	LM079	Edwin A. Artunduaga-Zambrano; Luis M. Murcia-Díaz	2016-02-13T00:00:00Z	CC_BY_NC_4_0	JBUA	Edwin A. Artunduaga-Zambrano; Luis M. Murcia-Díaz		NATIVE	2019-09-21T00:35:35.029Z		RECORDED_DATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1265164836	a46c9bf3-0b1d-4900-967c-da1bd9c3cc32	udla:JBUA:jb170	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia obliqua		SPECIES	Zamia obliqua A.Braun	Zamia obliqua A.Braun	A.Braun	CO	Jardín botánico Uniamazonia	Caquetá		1	256035fe-75ff-4a7c-94bc-86af590c9050	1.605556	-75.61			260.0	20.0							5284082	5284082	LIVING_SPECIMEN	Uniamazonia	JBUA	jb170	LM080	Edwin A. Artunduaga-Zambrano; Luis M. Murcia-Díaz	2016-02-13T00:00:00Z	CC_BY_NC_4_0	JBUA	Edwin A. Artunduaga-Zambrano; Luis M. Murcia-Díaz		NATIVE	2019-09-21T00:35:34.561Z		RECORDED_DATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1265164822	a46c9bf3-0b1d-4900-967c-da1bd9c3cc32	udla:JBUA:jb171	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia manicata		SPECIES	Zamia manicata Linden ex Regel	Zamia manicata Regel	Regel	CO	Jardín botánico Uniamazonia	Caquetá		1	256035fe-75ff-4a7c-94bc-86af590c9050	1.605556	-75.61			260.0	20.0							5284159	5284159	LIVING_SPECIMEN	Uniamazonia	JBUA	jb171	LM081	Edwin A. Artunduaga-Zambrano; Luis M. Murcia-Díaz	2016-02-13T00:00:00Z	CC_BY_NC_4_0	JBUA	Edwin A. Artunduaga-Zambrano; Luis M. Murcia-Díaz		NATIVE	2019-09-21T00:35:40.952Z		RECORDED_DATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1265164821	a46c9bf3-0b1d-4900-967c-da1bd9c3cc32	udla:JBUA:jb168	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia amazonum		SPECIES	Zamia amazonum D.W.Stev.	Zamia amazonum D.W. Stev.	D.W. Stev.	CO	Jardín botánico Uniamazonia	Caquetá		1	256035fe-75ff-4a7c-94bc-86af590c9050	1.605556	-75.61			260.0	20.0							5284138	5284138	LIVING_SPECIMEN	Uniamazonia	JBUA	jb168	LM078	Edwin A. Artunduaga-Zambrano; Luis M. Murcia-Díaz	2016-02-13T00:00:00Z	CC_BY_NC_4_0	JBUA	Edwin A. Artunduaga-Zambrano; Luis M. Murcia-Díaz		NATIVE	2019-09-21T00:35:35.673Z		RECORDED_DATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1265164735	a46c9bf3-0b1d-4900-967c-da1bd9c3cc32	udla:JBUA:jb068	Plantae	Tracheophyta	Cycadopsida	Cycadales	Cycadaceae	Cycas	Cycas revoluta		SPECIES	Cycas revoluta Thunb.	Cycas revoluta Thunb.	Thunb.	CO	Jardín botánico Uniamazonia	Caquetá		1	256035fe-75ff-4a7c-94bc-86af590c9050	1.605556	-75.61			260.0	20.0							2683217	2683217	LIVING_SPECIMEN	Uniamazonia	JBUA	jb068	EA068	Edwin A. Artunduaga-Zambrano; Luis M. Murcia-Díaz	2016-02-13T00:00:00Z	CC_BY_NC_4_0	JBUA	Edwin A. Artunduaga-Zambrano; Luis M. Murcia-Díaz			2019-09-20T19:10:49.729Z		RECORDED_DATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1262232690	7bd65a7a-f762-11e1-a439-00145eb45e9a	urn:catalog:MO:Tropicos:44292	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamiaceae	Zamia	Zamia ulei		SPECIES	Zamia ulei Damm.	Zamia ulei Dammer	Dammer	CO	Parque Nacional Natural Amacayacu.  Centro Administrivo Amacayacu INDERENA; a la orilla del Río Amacayacu; vegetación dominada por Botryospora. Bosque alto sobre maduro sobre suelos arcillosos.	Amazonas		8	90fd6680-349f-11d8-aa2d-b8a03c50a862	-3.78333	-70.25			100.0				1991-04-12T00:00:00Z	12	4	1991	5284072	5284072	PRESERVED_SPECIMEN	MO	MO	44292	Pipoly 15233	Stevenson, Fl.Colombia 21:69		CC_BY_4_0	Missouri Botanical Garden	John James Pipoly, III|Agustin Rudas L.|et al.			2019-09-21T00:35:38.198Z		GEODETIC_DATUM_ASSUMED_WGS84
